id,name,category,price,mrp,rating,ratingTotal,discount,seller,purl,description
387548,Printed Round Neck T-shirt,tshirts,341,899.0,3.8,5,62,LOCOMOTIVE,https://www.myntra.com/tshirts/locomotive/locomotive-men-black-printed-round-neck-t-shirt/10586834/buy,Printed Round Neck T-shirt by LOCOMOTIVE. Price: ₹341. Rating: 3.8/5. Category: tshirts
149141,Men Solid Rapid Dry Track Pants,track-pants,759,1999.0,4.2,52,62,bigbanana,https://www.myntra.com/track-pants/bigbanana/bigbanana-men-black-solid-rapid-dry-track-pants/13064602/buy,Men Solid Rapid Dry Track Pants by bigbanana. Price: ₹759. Rating: 4.2/5. Category: track-pants
68193,Unisex Wayfarer Sunglasses with UV Protected Lens,sunglasses,660,3000.0,4.6,12,78,Voyage,https://www.myntra.com/sunglasses/voyage/voyage-unisex-black-lens--black-wayfarer-sunglasses-with-uv-protected-lens/18809082/buy,Unisex Wayfarer Sunglasses with UV Protected Lens by Voyage. Price: ₹660. Rating: 4.6/5. Category: sunglasses
45450,Unisex Solid 450 GSM Live Beautiful Bath Towel,bath-towels,719,899.0,4.7,17,20,DDecor,https://www.myntra.com/bath-towels/ddecor/ddecor-unisex-green-solid-450-gsm-live-beautiful-bath-towel/12756800/buy,Unisex Solid 450 GSM Live Beautiful Bath Towel by DDecor. Price: ₹719. Rating: 4.7/5. Category: bath-towels
496098,Unisex Bauwatch,watches,5650,5650.0,4.0,6,0,Swatch,https://www.myntra.com/watches/swatch/swatch-bauswatch-unisex-navy-blue-water-resistant-analogue-watch-gn725/11008114/buy,Unisex Bauwatch by Swatch. Price: ₹5650. Rating: 4.0/5. Category: watches
674469,Set of 6 Half Hoop Earrings,earrings,331,1950.0,4.5,128,83,AMI,https://www.myntra.com/earrings/ami/ami-set-of-6-gold-toned-contemporary-gold-plated-half-hoop-earrings/14765582/buy,Set of 6 Half Hoop Earrings by AMI. Price: ₹331. Rating: 4.5/5. Category: earrings
592303,Lightly Padded Bra,bra,350,899.0,4.7,33,61,DressBerry,https://www.myntra.com/bra/dressberry/dressberry-white-bra-lightly-padded/18823480/buy,Lightly Padded Bra by DressBerry. Price: ₹350. Rating: 4.7/5. Category: bra
955873,Solid Polo Collar T-shirt,tshirts,1425,2299.0,4.4,27,38,U.S. Polo Assn.,https://www.myntra.com/tshirts/us-polo-assn/us-polo-assn-men-purple-solid-polo-collar-t-shirt/11359606/buy,Solid Polo Collar T-shirt by U.S. Polo Assn.. Price: ₹1425. Rating: 4.4/5. Category: tshirts
210685,Kids Twitch Runner Shoes,sports-shoes,1924,3499.0,4.3,8,45,Puma,https://www.myntra.com/sports-shoes/puma/puma-kids-blue-twitch-runner-shoes/18814370/buy,Kids Twitch Runner Shoes by Puma. Price: ₹1924. Rating: 4.3/5. Category: sports-shoes
666435,Women Gold-Plated Armlet,bracelet,549,611.0,2.3,7,10,AccessHer,https://www.myntra.com/bracelet/accessher/accessher-women-gold-toned-brass-temple-gold-plated-armlet-bracelet/17778988/buy,Women Gold-Plated Armlet by AccessHer. Price: ₹549. Rating: 2.3/5. Category: bracelet
372638,Nectar & Passion Fruit Eau De Toilette 30ml,perfume-and-body-mist,699,699.0,3.8,10,0,Marks & Spencer,https://www.myntra.com/perfume-and-body-mist/marks--spencer/marks--spencer-nectar--passion-fruit-eau-de-toilette-30ml/20928218/buy,Nectar & Passion Fruit Eau De Toilette 30ml by Marks & Spencer. Price: ₹699. Rating: 3.8/5. Category: perfume-and-body-mist
981105,Men Colourblocked Polo Collar T-shirt,tshirts,949,1899.0,4.7,7,50,Arrow,https://www.myntra.com/tshirts/arrow/arrow-men-dark-green--navy-blue-colourblocked-regular-fit-polo-collar-casual-t-shirt/15426362/buy,Men Colourblocked Polo Collar T-shirt by Arrow. Price: ₹949. Rating: 4.7/5. Category: tshirts
73190,Boys Pack of 5 Printed Pure Cotton T-shirt,tshirts,597,2299.0,4.4,462,74,Kiddeo,https://www.myntra.com/tshirts/kiddeo/kiddeo-boys-pack-of-5-printed-round-neck-pure-cotton-t-shirt/11113986/buy,Boys Pack of 5 Printed Pure Cotton T-shirt by Kiddeo. Price: ₹597. Rating: 4.4/5. Category: tshirts
99304,Lip Plumping Sleeping Mask 21 ml,lip-care,445,445.0,4.3,68,0,DOT & KEY,https://www.myntra.com/lip-care/dot--key/dot--key-vitamin-c--e-lip-mask-with-shea-butter-for-dry--dark-lips---21-ml/17486186/buy,Lip Plumping Sleeping Mask 21 ml by DOT & KEY. Price: ₹445. Rating: 4.3/5. Category: lip-care
16836,Panda Huggable Soft Toy,soft-toys-and-dolls,396,699.0,3.6,7,303,Frantic,https://www.myntra.com/soft-toys-and-dolls/frantic/frantic-panda-huggable-lovable-non-toxic-soft-toy/21562930/buy,Panda Huggable Soft Toy by Frantic. Price: ₹396. Rating: 3.6/5. Category: soft-toys-and-dolls
916468,Pure Cotton Striped Pure Cotton T-shirt,tshirts,399,799.0,4.5,73,400,Mast & Harbour,https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-white--navy-blue-pure-cotton-striped-pure-cotton-t-shirt/13222010/buy,Pure Cotton Striped Pure Cotton T-shirt by Mast & Harbour. Price: ₹399. Rating: 4.5/5. Category: tshirts
850343,Lifestyle Bio-Wash T-Shirts,tshirts,699,699.0,4.4,53,0,HRX by Hrithik Roshan,https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-lifestyle-men-navy-blue-bio-wash-brand-carrier-t-shirts/18162796/buy,Lifestyle Bio-Wash T-Shirts by HRX by Hrithik Roshan. Price: ₹699. Rating: 4.4/5. Category: tshirts
6388,Kohl Of Honour Intense Kajal - Black Out 01,kajal-and-eyeliner,221,249.0,4.4,3800,11,SUGAR,https://www.myntra.com/kajal-and-eyeliner/sugar/sugar-kohl-of-honour-intense-richly-pigmented-kajal-025-g---black-out-01/14329750/buy,Kohl Of Honour Intense Kajal - Black Out 01 by SUGAR. Price: ₹221. Rating: 4.4/5. Category: kajal-and-eyeliner
688796,Women Printed Pure Cotton Track Pants,track-pants,899,899.0,4.3,10,0,max,https://www.myntra.com/track-pants/max/max-women-olive-green-camouflage-printed-pure-cotton-track-pants/17903074/buy,Women Printed Pure Cotton Track Pants by max. Price: ₹899. Rating: 4.3/5. Category: track-pants
179829,Ginger Shampoo 250ml,shampoo-and-conditioner,1350,1350.0,4.1,12,0,De Fabulous,https://www.myntra.com/shampoo-and-conditioner/de-fabulous/de-fabulous-ginger-energizing-shampoo-250-ml/9043379/buy,Ginger Shampoo 250ml by De Fabulous. Price: ₹1350. Rating: 4.1/5. Category: shampoo-and-conditioner
333173,Printed Hood T-shirt,tshirts,649,999.0,3.9,35,35,Friskers,https://www.myntra.com/tshirts/friskers/friskers-men-black-printed-hood-t-shirt/13066344/buy,Printed Hood T-shirt by Friskers. Price: ₹649. Rating: 3.9/5. Category: tshirts
886906,Round Neck Cotton T-shirt,tshirts,734,1499.0,4.5,4,51,Allen Solly,https://www.myntra.com/tshirts/allen-solly/allen-solly-colourblocked-round-neck-slim-fit-cotton-t-shirt/21024270/buy,Round Neck Cotton T-shirt by Allen Solly. Price: ₹734. Rating: 4.5/5. Category: tshirts
628476,Leather Three Fold Wallet,wallets,949,1899.0,4.3,33,50,Cross,https://www.myntra.com/wallets/cross/cross-men-black-textured-leather-three-fold-wallet/14883540/buy,Leather Three Fold Wallet by Cross. Price: ₹949. Rating: 4.3/5. Category: wallets
641604,Ribbed Halter Neck Crop Top,tops,395,899.0,4.3,6,56,Roadster,https://www.myntra.com/tops/roadster/roadster-women-blue-ribbed-halter-neck-crop-top/18716380/buy,Ribbed Halter Neck Crop Top by Roadster. Price: ₹395. Rating: 4.3/5. Category: tops
291200,Air Dri-FIT Running Tank Top,tops,1247,2495.0,4.8,16,50,Nike,https://www.myntra.com/tops/nike/nike-women-purple-air-dri-fit-running-tank-top/19223750/buy,Air Dri-FIT Running Tank Top by Nike. Price: ₹1247. Rating: 4.8/5. Category: tops
1034340,Men Slim Fit Jeans,jeans,1199,1999.0,3.8,8,40,Peter England Casuals,https://www.myntra.com/jeans/peter-england-casuals/peter-england-casuals-men-blue-slim-fit-light-fade-jeans/18660654/buy,Men Slim Fit Jeans by Peter England Casuals. Price: ₹1199. Rating: 3.8/5. Category: jeans
110191,Unisex Solid Backpack,backpacks,1099,1998.0,4.7,9,899,F Gear,https://www.myntra.com/backpacks/f-gear/f-gear-unisex-blue-solid-laptop-backpack-with-rain-cover/10921678/buy,Unisex Solid Backpack by F Gear. Price: ₹1099. Rating: 4.7/5. Category: backpacks
16685,Men Analogue Watch,watches,5198,12995.0,4.3,35,60,Armani Exchange,https://www.myntra.com/watches/armani-exchange/armani-exchange-men-white--silver-analogue-watch-ax1853/16524838/buy,Men Analogue Watch by Armani Exchange. Price: ₹5198. Rating: 4.3/5. Category: watches
233706,Printed Hood Cotton T-shirt,tshirts,454,649.0,4.3,7,30,Pantaloons Junior,https://www.myntra.com/tshirts/pantaloons-junior/pantaloons-junior-boys-typography-printed-hood-cotton-t-shirt/20231454/buy,Printed Hood Cotton T-shirt by Pantaloons Junior. Price: ₹454. Rating: 4.3/5. Category: tshirts
709910,Plus Size Solid T-shirt,tshirts,479,1599.0,4.6,21,70,Sztori,https://www.myntra.com/tshirts/sztori/sztori-men-plus-size-grey-melange-solid-t-shirt/16345494/buy,Plus Size Solid T-shirt by Sztori. Price: ₹479. Rating: 4.6/5. Category: tshirts
222015,Solid Polo Pure Cotton T-shirt,tshirts,1049,1049.0,4.4,17,0,Jockey,https://www.myntra.com/tshirts/jockey/jockey-men-white-solid-polo-pure-cotton-t-shirt/7276595/buy,Solid Polo Pure Cotton T-shirt by Jockey. Price: ₹1049. Rating: 4.4/5. Category: tshirts
965666,Floral Print Kurta,kurtas,274,1099.0,4.2,63,75,Sangria,https://www.myntra.com/kurtas/sangria/sangria-floral-print-straight-knee-length-kurta/20333566/buy,Floral Print Kurta by Sangria. Price: ₹274. Rating: 4.2/5. Category: kurtas
434847,Leather Money Clip,wallets,299,1999.0,2.4,11,1700,Swiss Design,https://www.myntra.com/wallets/swiss-design/swiss-design-unisex-red-solid-leather-money-clip/14639324/buy,Leather Money Clip by Swiss Design. Price: ₹299. Rating: 2.4/5. Category: wallets
968081,Men Slim Fit Jeans,jeans,659,1999.0,3.8,9,67,The Indian Garage Co,https://www.myntra.com/jeans/the-indian-garage-co/the-indian-garage-co-men-blue-slim-fit-mildly-distressed-light-fade-jeans/15313754/buy,Men Slim Fit Jeans by The Indian Garage Co. Price: ₹659. Rating: 3.8/5. Category: jeans
100823,Boys Pack of 2 Printed T-shirt,tshirts,454,1299.0,4.3,6,65,RUF & TUF,https://www.myntra.com/tshirts/ruf--tuf/ruf--tuf-boys-blue--orange-typography-pack-of-2-pure-cotton-printed-t-shirt/19472316/buy,Boys Pack of 2 Printed T-shirt by RUF & TUF. Price: ₹454. Rating: 4.3/5. Category: tshirts
695226,Women Printed Nightdress,nightdress,699,1999.0,3.7,21,65,Bannos Swagger,https://www.myntra.com/nightdress/bannos-swagger/bannos-swagger-women-red-printed-maxi-nightdress/19242522/buy,Women Printed Nightdress by Bannos Swagger. Price: ₹699. Rating: 3.7/5. Category: nightdress
635734,Plastic Bangle-Style Bracelet,bracelet,531,1399.0,3.3,4,62,STREET 9,https://www.myntra.com/bracelet/street-9/street-9-white-bracelet-bangle-style-bracelet/12982532/buy,Plastic Bangle-Style Bracelet by STREET 9. Price: ₹531. Rating: 3.3/5. Category: bracelet
787907,Men Polo Collar T-shirt,tshirts,849,1699.0,4.6,5,50,Celio,https://www.myntra.com/tshirts/celio/celio-men-grey---polo-collar-t-shirt/14508590/buy,Men Polo Collar T-shirt by Celio. Price: ₹849. Rating: 4.6/5. Category: tshirts
2029,Women Canvas Cargo Trousers,trousers,1199,1499.0,4.2,51,20,H&M,https://www.myntra.com/trousers/hm/hm-women-canvas-cargo-trousers/21984626/buy,Women Canvas Cargo Trousers by H&M. Price: ₹1199. Rating: 4.2/5. Category: trousers
409433,Unisex Kids Pack of 4 Socks,socks,305,899.0,4.6,27,66,Creature,https://www.myntra.com/socks/creature/creature-unisex-kids-pack-of-4-printed-multicolored-cotton-socks/15572784/buy,Unisex Kids Pack of 4 Socks by Creature. Price: ₹305. Rating: 4.6/5. Category: socks
444326,Women Colourblocked Cotton Track Pants,track-pants,519,1299.0,4.2,29,60,C9 AIRWEAR,https://www.myntra.com/track-pants/c9-airwear/c9-airwear-women-coffee-brown--black-colourblocked-cotton-track-pants/14880436/buy,Women Colourblocked Cotton Track Pants by C9 AIRWEAR. Price: ₹519. Rating: 4.2/5. Category: track-pants
483373,Girls Printed Kurta with Palazzos,kurta-sets,987,2599.0,3.8,23,62,Bitiya by Bhama,https://www.myntra.com/kurta-sets/bitiya-by-bhama/bitiya-by-bhama-girls-peach-coloured-ethnic-motifs-printed-angrakha-pure-cotton-kurta-with-palazzos/17429864/buy,Girls Printed Kurta with Palazzos by Bitiya by Bhama. Price: ₹987. Rating: 3.8/5. Category: kurta-sets
240298,Kids Solid Sports Sandals,sports-sandals,637,749.0,4.3,16,112,Campus,https://www.myntra.com/sports-sandals/campus/campus-kids-black--blue-solid-sports-sandals/18948384/buy,Kids Solid Sports Sandals by Campus. Price: ₹637. Rating: 4.3/5. Category: sports-sandals
426363,Men Woven Design Broad Tie,ties,349,1499.0,3.8,12,1150,KOVOVE,https://www.myntra.com/ties/kovove/kovove-men-yellow--blue-woven-design-broad-tie/16797986/buy,Men Woven Design Broad Tie by KOVOVE. Price: ₹349. Rating: 3.8/5. Category: ties
11023,Set Of 2 Roll-On Deodorant,deodorant,270,318.0,4.6,171,15,REXONA,https://www.myntra.com/deodorant/rexona/rexona-set-of-2-underarm-roll-on-deodorant-50ml-each---powder-dry--aloe-vera/22851326/buy,Set Of 2 Roll-On Deodorant by REXONA. Price: ₹270. Rating: 4.6/5. Category: deodorant
15722,Men Striped Polo Collar T-shirt,tshirts,1199,1999.0,4.6,113,40,Louis Philippe Sport,https://www.myntra.com/tshirts/louis-philippe-sport/louis-philippe-sport-men-white--red-striped-polo-collar-t-shirt/20325222/buy,Men Striped Polo Collar T-shirt by Louis Philippe Sport. Price: ₹1199. Rating: 4.6/5. Category: tshirts
973804,Cotton Polo Collar T-shirt,tshirts,374,1499.0,3.8,28,75,Roadster,https://www.myntra.com/tshirts/roadster/roadster-men-maroon-solid-pure-cotton-polo-collar-t-shirt/14803950/buy,Cotton Polo Collar T-shirt by Roadster. Price: ₹374. Rating: 3.8/5. Category: tshirts
408148,Block Mules Heels,heels,999,1999.0,3.9,65,50,Shoetopia,https://www.myntra.com/heels/shoetopia/shoetopia-block-slip-on-mules-heels-/21450634/buy,Block Mules Heels by Shoetopia. Price: ₹999. Rating: 3.9/5. Category: heels
269682,Men Printed T-shirt,tshirts,329,1099.0,3.2,5,70,Jack & Jones,https://www.myntra.com/tshirts/jack--jones/jack--jones-men-purple-printed-pure-cotton-t-shirt/19348888/buy,Men Printed T-shirt by Jack & Jones. Price: ₹329. Rating: 3.2/5. Category: tshirts
762137,Women Typography Printed T-shirt,tshirts,1299,2599.0,4.7,18,50,Tommy Hilfiger,https://www.myntra.com/tshirts/tommy-hilfiger/tommy-hilfiger-women-navy-blue-typography-printed-casual-t-shirt/16553100/buy,Women Typography Printed T-shirt by Tommy Hilfiger. Price: ₹1299. Rating: 4.7/5. Category: tshirts
664713,Training Rapid-Dry Tshirts,tshirts,539,899.0,4.4,55,40,HRX by Hrithik Roshan,https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-training-men-blue-beast-rapid-dry-typography-tshirts/17860676/buy,Training Rapid-Dry Tshirts by HRX by Hrithik Roshan. Price: ₹539. Rating: 4.4/5. Category: tshirts
836256,Men Solid Basic Briefs,briefs,249,249.0,4.4,494,0,Jockey,https://www.myntra.com/briefs/jockey/jockey-men-charcoal-grey-solid-basic-briefs-us17-0105/11444374/buy,Men Solid Basic Briefs by Jockey. Price: ₹249. Rating: 4.4/5. Category: briefs
541459,Printed Small Backpack,backpacks,900,1699.0,4.3,15,47,Genie,https://www.myntra.com/backpacks/genie/genie-unisex-graphic-print-water-resistant-casual-backpack---10-l/16430610/buy,Printed Small Backpack by Genie. Price: ₹900. Rating: 4.3/5. Category: backpacks
108310,Men Polo Collar T-shirt,tshirts,495,1599.0,4.1,44,69,PORTBLAIR,https://www.myntra.com/tshirts/portblair/portblair-men-white-polo-collar-t-shirt/17638102/buy,Men Polo Collar T-shirt by PORTBLAIR. Price: ₹495. Rating: 4.1/5. Category: tshirts
1002444,Set Of 2 Saree Shapewear,shapewear,1798,1798.0,4.2,6,0,TWIN BIRDS,https://www.myntra.com/shapewear/twin-birds/twin-birds-set-of-2-saree-shapewear/21028150/buy,Set Of 2 Saree Shapewear by TWIN BIRDS. Price: ₹1798. Rating: 4.2/5. Category: shapewear
601719,Women Printed Sliders,flip-flops,749,999.0,4.5,18,25,Forever Glam by Pantaloons,https://www.myntra.com/flip-flops/forever-glam-by-pantaloons/forever-glam-by-pantaloons-women-white--blue-printed-sliders/20033732/buy,Women Printed Sliders by Forever Glam by Pantaloons. Price: ₹749. Rating: 4.5/5. Category: flip-flops
211817,Glitter Glow Eyeshadow,eyeshadow,225,329.0,3.8,13,104,MISS ROSE,https://www.myntra.com/eyeshadow/miss-rose/miss-rose-gold-toned-single-color-shinning-glitter-glow-pigment-eyeshadow/13324458/buy,Glitter Glow Eyeshadow by MISS ROSE. Price: ₹225. Rating: 3.8/5. Category: eyeshadow
38818,210 TC King 2 Pillow Covers,bedsheets,849,4329.0,4.4,8,3480,KLOTTHE,https://www.myntra.com/bedsheets/klotthe/klotthe-grey--red-floral-210-tc-king-bedsheet-with-2-pillow-covers/15044488/buy,210 TC King 2 Pillow Covers by KLOTTHE. Price: ₹849. Rating: 4.4/5. Category: bedsheets
117284,Floral Embroidered Shirt Style Top,tops,809,1349.0,4.5,10,40,Cherry Crumble,https://www.myntra.com/tops/cherry-crumble/cherry-crumble-navy-blue-floral-embroidered-shirt-style-top/19739676/buy,Floral Embroidered Shirt Style Top by Cherry Crumble. Price: ₹809. Rating: 4.5/5. Category: tops
151678,CreamHairColour - Walnut Brown,hair-colour,144,160.0,4.2,55,10,Streax,https://www.myntra.com/hair-colour/streax/streax-cream-hair-colour---54-walnut-brown-120ml/16548048/buy,CreamHairColour - Walnut Brown by Streax. Price: ₹144. Rating: 4.2/5. Category: hair-colour
410165,Pack of 2 Shower Gel,body-wash-and-scrub,299,598.0,3.0,5,299,Freeskin,https://www.myntra.com/body-wash-and-scrub/freeskin/freeskin-unisex-pack-of-2-charcoal--raspberry-shower-gel-400-ml/14105546/buy,Pack of 2 Shower Gel by Freeskin. Price: ₹299. Rating: 3.0/5. Category: body-wash-and-scrub
301381,Men Typography Printed T-shirt,tshirts,839,1199.0,4.1,16,30,U.S. Polo Assn. Denim Co.,https://www.myntra.com/tshirts/us-polo-assn-denim-co/u-s-polo-assn-denim-co-men-yellow-typography-printed-t-shirt/17944942/buy,Men Typography Printed T-shirt by U.S. Polo Assn. Denim Co.. Price: ₹839. Rating: 4.1/5. Category: tshirts
1043173,Men Printed Trunk,trunk,479,799.0,4.3,256,40,Jack & Jones,https://www.myntra.com/trunk/jack--jones/jack--jones-men-grey--red-printed-trunk/17716508/buy,Men Printed Trunk by Jack & Jones. Price: ₹479. Rating: 4.3/5. Category: trunk
293242,CZ-Studded Adjustable Finger Ring,ring,299,999.0,4.5,11,70,Yellow Chimes,https://www.myntra.com/ring/yellow-chimes/yellow-chimes-rose-gold-toned--pink-cz-studded-adjustable-finger-ring/16327242/buy,CZ-Studded Adjustable Finger Ring by Yellow Chimes. Price: ₹299. Rating: 4.5/5. Category: ring
483007,Running Rapid-Dry Sports Bra,bra,629,1799.0,4.3,2300,65,HRX by Hrithik Roshan,https://www.myntra.com/bra/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-north-sea-solid-medium-support-rapid-dry-running-sports-bra/11862234/buy,Running Rapid-Dry Sports Bra by HRX by Hrithik Roshan. Price: ₹629. Rating: 4.3/5. Category: bra
486776,Women Solid Three Fourth Length Leggings,leggings,521,549.0,4.8,13,5,De Moza,https://www.myntra.com/leggings/de-moza/de-moza-women-white-solid-three-fourth-length-leggings/19857630/buy,Women Solid Three Fourth Length Leggings by De Moza. Price: ₹521. Rating: 4.8/5. Category: leggings
395393,Women Open Toe Flats,flats,599,999.0,3.7,3,40,Gibelle,https://www.myntra.com/flats/gibelle/gibelle-women-open-toe-flats/21493366/buy,Women Open Toe Flats by Gibelle. Price: ₹599. Rating: 3.7/5. Category: flats
886451,Women Kurta with Palazzos,kurta-sets,1679,3599.0,4.4,10,1920,FASHOR,https://www.myntra.com/kurta-sets/fashor/fashor-women-panelled-a-line-kurta-with-palazzos/21347600/buy,Women Kurta with Palazzos by FASHOR. Price: ₹1679. Rating: 4.4/5. Category: kurta-sets
946775,Men Slim Fit Jeans,jeans,1379,2299.0,3.3,7,40,Flying Machine,https://www.myntra.com/jeans/flying-machine/flying-machine-men-slim-fit-light-fade-stretchable-jeans/19059196/buy,Men Slim Fit Jeans by Flying Machine. Price: ₹1379. Rating: 3.3/5. Category: jeans
330357,Photography Outfit Costume,baby-photoshoot-props,540,2000.0,3.6,10,73,Babymoon,https://www.myntra.com/baby-photoshoot-props/babymoon/babymoon-infants-sea-green-tutu-skirt--hairband-photography-outfit-costume/17289730/buy,Photography Outfit Costume by Babymoon. Price: ₹540. Rating: 3.6/5. Category: baby-photoshoot-props
932793,Printed Round Neck T-shirt,tshirts,545,1399.0,4.1,19,61,Maniac,https://www.myntra.com/tshirts/maniac/maniac-men-yellow-printed-round-neck-t-shirt/13939020/buy,Printed Round Neck T-shirt by Maniac. Price: ₹545. Rating: 4.1/5. Category: tshirts
165377,Men Cotton T-Shirt,tshirts,909,1299.0,4.3,6,30,U.S. Polo Assn.,https://www.myntra.com/tshirts/us-polo-assn/us-polo-assn-men-red-stretchy-tipped-cotton-t-shirt/20845742/buy,Men Cotton T-Shirt by U.S. Polo Assn.. Price: ₹909. Rating: 4.3/5. Category: tshirts
944834,Men Striped Cotton T-shirt,tshirts,799,1999.0,4.4,126,60,U.S. Polo Assn.,https://www.myntra.com/tshirts/us-polo-assn/us-polo-assn-men-green--blue-striped-polo-collar-pure-cotton-slim-fit-t-shirt/19022694/buy,Men Striped Cotton T-shirt by U.S. Polo Assn.. Price: ₹799. Rating: 4.4/5. Category: tshirts
984277,Print Parade Kurta Set,kurta-sets,824,3299.0,4.3,4,75,all about you,https://www.myntra.com/kurta-sets/all-about-you/all-about-you-women-calm-green-ethnic-motifs-print-parade-kurta-with-trousers/20258804/buy,Print Parade Kurta Set by all about you. Price: ₹824. Rating: 4.3/5. Category: kurta-sets
653005,Halter Neck Babydoll Nightwear,baby-dolls,599,799.0,4.0,21,25,Klamotten,https://www.myntra.com/baby-dolls/klamotten/klamotten-women-green-solid-halter-neck-babydoll-nightwear/20044450/buy,Halter Neck Babydoll Nightwear by Klamotten. Price: ₹599. Rating: 4.0/5. Category: baby-dolls
398397,Girls Solid Basic Jumpsuit,jumpsuit,591,1599.0,4.1,14,63,Uptownie Lite,https://www.myntra.com/jumpsuit/uptownie-lite/uptownie-lite-girls-solid-roll-up-jumpsuit/11994006/buy,Girls Solid Basic Jumpsuit by Uptownie Lite. Price: ₹591. Rating: 4.1/5. Category: jumpsuit
797401,Racketsport Rapid-Dry Tshirts,tshirts,224,899.0,4.1,40,75,HRX by Hrithik Roshan,https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-racketsport-men-strong-blue-rapid-dry-brand-carrier-tshirts/17860878/buy,Racketsport Rapid-Dry Tshirts by HRX by Hrithik Roshan. Price: ₹224. Rating: 4.1/5. Category: tshirts
43568,Sunscreen SPF 40 Gel Creme,sunscreen,465,465.0,4.1,63,0,VLCC,https://www.myntra.com/sunscreen/vlcc/vlcc-unisex-3d-youth-boost-spf-40-sunscreen-gel-creme-100-g/4626492/buy,Sunscreen SPF 40 Gel Creme by VLCC. Price: ₹465. Rating: 4.1/5. Category: sunscreen
111541,Women Solid Backpack,backpacks,1245,2075.0,4.3,38,40,Baggit,https://www.myntra.com/backpacks/baggit/baggit-women-black-solid-backpack/10538554/buy,Women Solid Backpack by Baggit. Price: ₹1245. Rating: 4.3/5. Category: backpacks
877893,Men Colourblocked Polo Collar Applique T-shirt,tshirts,1999,3999.0,4.3,22,50,Tommy Hilfiger,https://www.myntra.com/tshirts/tommy-hilfiger/tommy-hilfiger-men-navy-blue--red-colourblocked-polo-collar-applique-t-shirt/19154352/buy,Men Colourblocked Polo Collar Applique T-shirt by Tommy Hilfiger. Price: ₹1999. Rating: 4.3/5. Category: tshirts
155688,Exfoliating Face Wash,face-wash-and-cleanser,198,225.0,4.4,40,12,JOY,https://www.myntra.com/face-wash-and-cleanser/joy/joy-revivify-vitamin-c-face-wash---150-ml/15443120/buy,Exfoliating Face Wash by JOY. Price: ₹198. Rating: 4.4/5. Category: face-wash-and-cleanser
524045,Disposable Underarm Sweat Pads,beauty-accessory,149,180.0,4.4,110,17,PEESAFE,https://www.myntra.com/beauty-accessory/peesafe/peesafe-pack-of-14-disposable-underarm-sweat-pads-folded/11781532/buy,Disposable Underarm Sweat Pads by PEESAFE. Price: ₹149. Rating: 4.4/5. Category: beauty-accessory
930089,Men Plus Size Cotton T-shirt,tshirts,376,1299.0,4.3,9,71,Bewakoof Plus,https://www.myntra.com/tshirts/bewakoof-plus/bewakoof-plus-men-plus-size-white--green-placement-print-cotton-t-shirt/20394192/buy,Men Plus Size Cotton T-shirt by Bewakoof Plus. Price: ₹376. Rating: 4.3/5. Category: tshirts
350508,Watermelon Martini Body Mist,perfume-and-body-mist,519,1299.0,4.3,20,60,Carlton London,https://www.myntra.com/perfume-and-body-mist/carlton-london/carlton-london-women-watermelon-martini-body-mist---150-ml/21076372/buy,Watermelon Martini Body Mist by Carlton London. Price: ₹519. Rating: 4.3/5. Category: perfume-and-body-mist
593392,Men Silver-Toned Cufflink,cufflinks,1549,2596.0,4.7,7,1047,PELUCHE,https://www.myntra.com/cufflinks/peluche/peluche-men-silver-toned--black-cufflink/15236780/buy,Men Silver-Toned Cufflink by PELUCHE. Price: ₹1549. Rating: 4.7/5. Category: cufflinks
963946,Men Michael Slim Tapered Jeans,jeans,1079,2399.0,4.0,43,55,Flying Machine,https://www.myntra.com/jeans/flying-machine/flying-machine-men-blue-michael-slim-tapered-fit-mid-rise-clean-look-stretchable-jeans/13469000/buy,Men Michael Slim Tapered Jeans by Flying Machine. Price: ₹1079. Rating: 4.0/5. Category: jeans
945692,Men Running Joggers,track-pants,664,1899.0,4.3,23,65,Slazenger,https://www.myntra.com/track-pants/slazenger/slazenger-men-teal-blue-typography-printed-running-joggers/16115228/buy,Men Running Joggers by Slazenger. Price: ₹664. Rating: 4.3/5. Category: track-pants
899321,Men Solid Bath Robe,bath-robe,1949,2999.0,4.9,26,35,Trident,https://www.myntra.com/bath-robe/trident/trident-men-blue-solid-bath-robe-with-belt/14057434/buy,Men Solid Bath Robe by Trident. Price: ₹1949. Rating: 4.9/5. Category: bath-robe
135649,Absolute Loose Compact Powder,compact,420,700.0,4.4,17,40,Lakme,https://www.myntra.com/compact/lakme/lakme-absolute-loose-finishing-lightweight--long-lasting-compact-powder---almond/20881876/buy,Absolute Loose Compact Powder by Lakme. Price: ₹420. Rating: 4.4/5. Category: compact
